sample	genome	coverage	relative abundance	iRep	un-filtered iRep	raw iRep (no GC bias correction)	r^2	% windows	GC bias	GC r^2	day	treatment	bird	day_num
d78ctrl181	bin.189	5.507168471499437	0.29000428557700536	1.6751691170024923	1.6751691170024923	1.8015223960005307	0.9884895169933304	100	-5.1884887439547525	0.32305614680013245	78	ctrl	181	78
d35ther113	bin.892	7.202083827896814	2.251880208677735	1.801453153149535	1.801453153149535	1.8306671714469374	0.9949742406046593	99.72	-0.01156538228572955	0.004849385760185234	35	ther	113	35
d07sub044	bin.892	7.142319550218652	1.714687147750806	2.0017691384452063	2.0017691384452063	2.0840522015548473	0.9964999009215976	99.64	0.04747674333447178	0.010048616799213872	07	sub	044	7
d07ctrl037	bin.892	13.235884607850947	2.9829983105414644	1.8447471558454829	1.8447471558454829	1.8831194606324424	0.9963804675367575	100	0.10337807626829383	0.013555494303209903	07	ctrl	037	7
d07ctrl031	bin.892	7.18364360783698	0.5641747110592068	2.1432919103913206	2.1432919103913206	2.1951615109072673	0.9901955520589791	99.75	0.0011916335785651668	8.569438015062493e-4	07	ctrl	031	7
d07ctrl035	bin.892	5.591349098727641	2.0715866188784	1.9353575464259525	1.9353575464259525	2.0016316446651663	0.9893458999623802	100	0.15946024971276415	0.02888916640528604	07	ctrl	035	7
d07ther053	bin.892	47.77216817510889	7.520884246136996	1.8784969158529978	1.8784969158529978	1.8994970938136522	0.9877516554996718	100	9.571146834452617e-5	5.268163564442486e-5	07	ther	053	7
d07ther057	bin.892	5.1966178085123165	0.5652125392834846	1.9493316528884623	1.9493316528884623	1.997701481734593	0.994881880053223	99.44000000000001	-6.488168820138337e-4	7.560516815549035e-4	07	ther	057	7
d07ther055	bin.892	10.466512281088436	2.3891888631549083	1.6961939529208832	1.6961939529208832	1.7085914428021387	0.9857284561091396	100	-4.5902497232479716e-4	4.5180647471021457e-4	07	ther	055	7
d35sub110	bin.892	8.760038239113722	1.9298033619123072	1.919111167629025	1.919111167629025	1.9805307998121657	0.9948590021227995	99.95	-0.036249826409905664	0.008417218945626968	35	sub	110	35
d35sub104	bin.892	5.73520810161973	1.1353330166940738	1.9677200947486149	1.9677200947486149	2.0013727463682325	0.9929251557410748	99.74000000000001	-0.006591832213123284	0.00359513340492168	35	sub	104	35
d07ther052	bin.892	7.566474804341566	0.8641551083241613	2.085477027811369	2.085477027811369	2.1755690897777638	0.9952687007308373	99.6	0.006034274360086938	0.002318974770590399	07	ther	052	7
d07ctrl032	bin.892	7.5281617183899865	1.033230238050837	2.1434928866420977	2.1434928866420977	2.2186450566342097	0.9952960419570783	100	0.020722405544242546	0.005893631745487627	07	ctrl	032	7
d07sub046	bin.892	12.0215534696561	1.7577403700795837	1.71432847270613	1.71432847270613	1.7381606699509098	0.9859452762842924	99.79	-6.948482336920661e-8	1.1572023221884111e-6	07	sub	046	7
d07ther054	bin.892	13.143297040393742	2.50065773831154	1.718760937142996	1.718760937142996	1.7394584473261723	0.9850171397784763	100	4.3090942231411666e-4	3.721632355386806e-4	07	ther	054	7
d78ther204	bin.770	5.8431270413107095	0.6068176569387136	1.4248441155254719	1.4248441155254719	1.472646803392266	0.9814989038942511	99.23	-0.21609788951497116	0.03363789771507476	78	ther	204	78
d78ther210	bin.770	7.661437244507569	1.0535430105306742	1.390298627014546	1.390298627014546	1.410006568796452	0.9809507984946692	100	-0.7823193513176653	0.07443459433965804	78	ther	210	78
d78ctrl186	bin.770	5.798640824758278	0.9991974620241107	1.5024100908636593	1.5024100908636593	1.5501556947178035	0.9879838575337639	100	-1.6881933689964803	0.1313260159091011	78	ctrl	186	78
d78ctrl184	bin.770	6.453075129940196	1.0789335419582182	1.5336162608190196	1.5336162608190196	1.5605201721950477	0.9776703402818501	100	-1.2880260206407088	0.09652879566515771	78	ctrl	184	78
d78ther206	bin.770	29.938622771442756	2.7899946706601955	1.24653882588514	1.24653882588514	1.265414679965597	0.9871969465407859	100	-10.470929971073593	0.2069783278498857	78	ther	206	78
d78ther207	bin.770	5.27994124584054	0.7966197875145138	1.4866655544244165	1.4866655544244165	1.5076447447895014	0.9868835327610395	100	-0.24049088902136445	0.038018452258900666	78	ther	207	78
d78sub197	bin.504	5.253417942883197	0.6883621274873813	1.6524626064304597	1.6524626064304597	1.6902127803803553	0.9893325540636508	100	-0.08752254556383975	0.01671217718023243	78	sub	197	78
d78sub198	bin.504	16.783033765448376	2.326781789689767	1.5339980223436065	1.5339980223436065	1.5538752724321734	0.988063165078308	100	-0.015322625829860905	0.002625313280529618	78	sub	198	78
d78sub192	bin.504	6.828582924957931	1.9428101053253315	1.6772092070705162	1.6772092070705162	1.7115725344029913	0.9867470226006273	100	-0.3234374652137793	0.033158729263572564	78	sub	192	78
d78sub194	bin.504	6.06127982162234	1.5922761148011841	1.7100048917067094	1.7100048917067094	1.7343561669838465	0.9896751878488232	100	-0.15910240572312445	0.02179438539677381	78	sub	194	78
d07ctrl031	bin.504	25.65064216076965	2.014499106518555	1.7327223472087592	1.7327223472087592	1.7516221439403592	0.9925074482528109	100	0.0368560908589785	0.0031601913698270367	07	ctrl	031	7
d78sub193	bin.504	9.110452128561915	0.624192436693551	1.5699255439492998	1.5699255439492998	1.6148017314443388	0.9833460060546124	100	-0.3174596759080072	0.029789186621357544	78	sub	193	78
d78sub200	bin.504	8.53226517844016	1.2023165422284332	1.6123287471879537	1.6123287471879537	1.6899249354650316	0.9822563106519686	100	-3.13549177589908	0.13211322293257688	78	sub	200	78
d35sub107	bin.504	7.9034874951712215	0.6667402981264363	1.6591445874804918	1.6591445874804918	1.718925451912375	0.9930223168682076	100	-0.7113816195409328	0.05113391984324058	35	sub	107	35
d07ctrl032	bin.504	15.151346612056564	2.0795022812174624	1.6532286573680084	1.6532286573680084	1.6921520446018294	0.9758717950343607	99.99000000000001	-0.24702127368688928	0.016242299236604574	07	ctrl	032	7
d07ctrl038	bin.504	24.172979546210755	3.9660669836137834	1.6006164691664302	1.6006164691664302	1.617374721049738	0.9755135848815814	100	3.4507892891853234e-4	1.579073388068286e-4	07	ctrl	038	7
d78ther207	bin.504	10.869121462639676	1.6398965115110982	1.5276685042786917	1.5276685042786917	1.5617971331049585	0.99353538235165	100	-0.5574330587496611	0.03899353503214909	78	ther	207	78
d35ctrl097	bin.504	8.631380016202082	1.7535993084106667	1.5378932790697402	1.5378932790697402	1.5524068343861221	0.9881459789007515	99.59	3.7956816290287604e-7	3.4630145065994715e-6	35	ctrl	097	35
d78ctrl186	bin.343	5.403511496495545	0.9311104337181503	1.7149658926823697	1.7149658926823697	1.7259480773168778	0.9874989086109345	99.66	-0.02279296462872465	0.007177316589545568	78	ctrl	186	78
d78ctrl182	bin.343	14.341968509584852	1.369579031204157	1.4116227399684742	1.4116227399684742	1.4419707057515463	0.9909522603028265	100	-7.739323861266979	0.22038415463701666	78	ctrl	182	78
d78ctrl185	bin.343	9.173651339102696	1.0249644226739434	1.645365325202947	1.645365325202947	1.651643629012796	0.9882132590672371	100	-0.15809769195178866	0.018941394050291726	78	ctrl	185	78
d78ctrl184	bin.343	16.972492114893225	2.8377464487306208	1.4553069828995284	1.4553069828995284	1.4608134414027127	0.9870042727436196	100	-1.7882096746945233	0.07497717683046577	78	ctrl	184	78
d78ctrl189	bin.343	6.847840635625481	0.9143317198039375	1.569521308086255	1.569521308086255	1.5760063241862183	0.9905887561723238	100	-0.3889764495272165	0.044133879121736955	78	ctrl	189	78
d78ctrl188	bin.343	9.708409968959694	0.5142791263284664	1.5565699158924706	1.5565699158924706	1.5649266444867027	0.9882336961761037	100	-0.2158439616407502	0.024458043342598053	78	ctrl	188	78
d78ther204	bin.476	12.890571267060178	1.3387054906689666	1.7264559686201713	1.7264559686201713	1.7358356132906594	0.9795587346804596	99.45	-0.519429511758529	0.04062535842455618	78	ther	204	78
d35sub109	bin.476	8.007847933291215	0.9182725402207803	1.7059661345363613	1.7059661345363613	1.8096094562267768	0.9778848823104427	99.44000000000001	-3.209802749954378	0.17336207826232922	35	sub	109	35
d78ther210	bin.476	5.515642121559643	0.7584694647108912	1.878900490972502	1.878900490972502	1.8952401048249652	0.9764064204076829	99.45	-1.3346582424739477	0.11297016030518203	78	ther	210	78
d35sub102	bin.476	5.38530154824331	0.39880038713222016	1.7550975553287218	1.7550975553287218	1.8884790559334879	0.9848410788884626	97.35	-1.365809154569259	0.12357146367991112	35	sub	102	35
d78ther201	bin.476	7.096268548799322	0.8281208760838203	1.8557775483583951	1.8557775483583951	1.8520842719374286	0.9622459081315133	99.79	-0.2798227997462584	0.03621917360245197	78	ther	201	78
d35sub101	bin.476	25.222434796461023	2.688767496735373	1.6189314362616731	1.6189314362616731	1.6969103411404383	0.9918815760209962	98.71000000000001	-11.405379911068136	0.2042284439036696	35	sub	101	35
d35ctrl098	bin.476	6.780132978332636	1.4289752470291732	1.7177184188271912	1.7177184188271912	1.7489476323243678	0.9850535087737069	99.36999999999999	-0.6913286167282773	0.07257532590954043	35	ctrl	098	35
d35ther116	bin.476	14.605369630427571	3.136838536476519	1.559096488348026	1.559096488348026	1.5944331673904397	0.9903201360910135	98.74000000000001	-1.7324173473843565	0.09156600003584349	35	ther	116	35
d35sub107	bin.476	34.12405975209238	2.8787147175591894	1.5753617800665092	1.5753617800665092	1.7811486614522336	0.9903064248019725	98.7	-56.50532245606263	0.43730533526834725	35	sub	107	35
d35ctrl099	bin.476	9.636109076877036	1.9791797022246402	1.961030261630035	1.961030261630035	2.0345364462475004	0.9472161068242224	99.41000000000001	0.47631072629433185	0.04092502242165186	35	ctrl	099	35
d35ctrl091	bin.476	6.052456302203237	0.9606112763306064	1.711108683656769	1.711108683656769	1.742415867712991	0.9875327140274267	98.67999999999999	-0.5399517251257698	0.06823350807860064	35	ctrl	091	35
d35ther114	bin.476	113.87380629984465	6.501708257681356	1.5661135741186567	1.5661135741186567	1.834946582189497	0.9934047663148119	98.73	-262.1301172907882	0.512308454886237	35	ther	114	35
d35ctrl100	bin.476	8.555692989870419	1.4606188761899397	1.6629435907037275	1.6629435907037275	1.686312532907757	0.9874933630574277	98.78	-0.5791006958549105	0.05963926431603795	35	ctrl	100	35
d78ther202	bin.476	5.240952470067116	1.1168654348601288	1.679444841873866	1.679444841873866	1.7887819739472752	0.9807513212933325	98.71000000000001	-5.8302726454618465	0.3060827931804519	78	ther	202	78
d07ther052	bin.476	5.652166465735035	0.6455249836635764	2.407523718389826	2.407523718389826	2.7381011788280727	0.9645995464602249	98.14	3.3622638023316984	0.1681347491843214	07	ther	052	7
d35ther112	bin.476	16.58440056513471	2.894097683372	1.6742425526077243	1.6742425526077243	1.7502994337652138	0.9862827321715185	98.72	-6.100486882036116	0.17127544005111386	35	ther	112	35
d07sub047	bin.476	8.555186472029778	1.0978746741934562	2.2102965810089503	2.2102965810089503	2.2112044860820146	0.9353982620946425	94.33	0.8103487243327859	0.04957829722585273	07	sub	047	7
d78ther209	bin.476	7.603441769394412	0.9563660538502885	1.8294884342781987	1.8294884342781987	1.8785612470767419	0.9792572761687576	99.23	-6.057425441945915	0.19015790671925867	78	ther	209	78
d78ther207	bin.476	12.329045975580426	1.860165014726411	1.8440703622031203	1.8440703622031203	1.920208703417409	0.9519254921244824	99.09	0.8007982071484395	0.05093869460174673	78	ther	207	78
d35ctrl095	bin.476	9.551387201570128	2.0177458688443135	1.6971968662400025	1.6971968662400025	1.6999219152172569	0.9863763955136513	99.29	3.6022704633644844e-5	8.506940944119636e-5	35	ctrl	095	35
d78ther201	bin.178	7.344086343988874	0.8570407356198941	1.4941231321264168	1.4941231321264168	1.498911545757592	0.9635152379130557	99.83	-0.03455455475127808	0.007764712766684335	78	ther	201	78
d35ther115	bin.178	6.562723479551785	0.9415273046141682	1.5544300146762546	1.5544300146762546	1.5481620928243969	0.9857190154603498	98.42	0.01155974203634685	0.003928451733319459	35	ther	115	35
d07ther057	bin.178	18.745378204815797	2.0388497298411843	1.5401179473842301	1.5401179473842301	1.5354752058996322	0.9700343574045407	98.48	-3.601793001905574e-5	4.119316249495685e-5	07	ther	057	7
d07ctrl033	bin.178	12.309976119693946	1.7880880861729136	1.4792073635761507	1.4792073635761507	1.4689338621374488	0.922379766099331	99.84	0.15331466219361606	0.014303345802189728	07	ctrl	033	7
d78ther206	bin.178	5.836978860118388	0.5439508703125872	1.4707534322808749	1.4707534322808749	1.4936975922619122	0.9880357940675675	98.4	-0.44594227376228707	0.048876287383939676	78	ther	206	78
d35ther114	bin.178	25.29470696952543	1.444219794904827	1.3383203249707813	1.3383203249707813	1.3731338520559124	0.982436904871282	98.38	-10.503762333366236	0.17940017859427784	35	ther	114	35
d07ctrl032	bin.178	9.851781650777705	1.352144000226776	1.609185014973499	1.609185014973499	1.614147652298952	0.9847174984238701	99.74000000000001	-0.08631418537540285	0.010093347907018544	07	ctrl	032	7
d35ther119	bin.178	6.460223357713489	1.0130711881710388	1.611179343591059	1.611179343591059	1.6346088921156352	0.9890076998720678	98.42	-0.29820005453734016	0.03244728993490975	35	ther	119	35
d78ther207	bin.178	8.847523683490348	1.3348846338629448	1.4603542970913692	1.4603542970913692	1.4641403851597297	0.982151376273874	99.39	-0.1451185223485272	0.018024599786311213	78	ther	207	78
d35ctrl094	bin.980	14.584394870372803	2.9641866080669494	1.519747730957266	1.519747730957266	1.6197981408194257	0.9907535924025	99.9	-7.4727076432639254	0.25655045919747294	35	ctrl	094	35
d35ctrl098	bin.980	7.048822433362037	1.4856040154621477	1.6095238460227619	1.6095238460227619	1.7756110872633761	0.9916747764379734	99.91000000000001	-5.357843191862358	0.3017256910230972	35	ctrl	098	35
d35ctrl091	bin.980	16.59047243749726	2.6331449757531584	1.4605795611868042	1.4605795611868042	1.5038163972912804	0.9834788280206308	99.94000000000001	-2.2368960034146594	0.11791034894957886	35	ctrl	091	35
d35ctrl100	bin.980	14.441899577233873	2.4655058515449135	1.5459187567939923	1.5459187567939923	1.6348578254390704	0.9930507896364689	99.91000000000001	-5.474867243574615	0.21103915480877147	35	ctrl	100	35
d35ctrl096	bin.980	22.897385563680064	3.3981885503271614	1.4058737964153771	1.4058737964153771	1.4887613760741163	0.9868095721790088	99.95	-9.811233166249782	0.2588622650554019	35	ctrl	096	35
d35ctrl095	bin.980	5.964459428560309	1.2600016225798816	1.5818968268566231	1.5818968268566231	1.6498440580761533	0.9899464972815174	99.97	-1.5541956416675466	0.16115234304260528	35	ctrl	095	35
d78ther204	bin.202	6.742543625324245	0.7002234412497949	1.6001933534689134	1.6001933534689134	1.62205448610535	0.982302283548407	100	-0.49027116886091127	0.05806906320631989	78	ther	204	78
d35sub105	bin.202	6.776420243086242	0.7217269102868926	1.932004134228431	1.932004134228431	1.9546058864029645	0.9930266514619719	100	-0.02109365824464529	0.005864984419617914	35	sub	105	35
d78sub193	bin.202	5.128705269987867	0.3513875046355255	1.8630771243807884	1.8630771243807884	1.8713429822840035	0.9658950711126822	100	-0.00529115087917112	0.002866369469219144	78	sub	193	78
d07ther060	bin.202	6.561576293529239	1.9608817187539698	1.716293875862718	1.716293875862718	1.7579614058706772	0.9834526637630209	100	-0.46266695544977327	0.04927439081291907	07	ther	060	7
d35ther117	bin.202	9.626953286324119	1.981299146048626	1.6681758183629958	1.6681758183629958	1.680789720097108	0.9975428666843457	100	-0.08958074720549453	0.014597106078709789	35	ther	117	35
d35ther118	bin.202	5.684400398570911	0.8352497478531585	1.723707281002371	1.723707281002371	1.7920853858443504	0.9903924604166487	100	-1.6306906229297775	0.129874337152348	35	ther	118	35
d35ther114	bin.202	9.8778347687711	0.5639822007444277	1.6094240625334688	1.6094240625334688	1.8097157968716286	0.9921096621289793	100	-17.36335501298693	0.40880256785097074	35	ther	114	35
d35ther111	bin.202	5.809216403284248	1.3075930802751936	1.7512593051787768	1.7512593051787768	1.7952400135849649	0.9949780163812001	100	-0.5284999446347056	0.06096531102047498	35	ther	111	35
d78ther202	bin.202	5.77510631501903	1.2306955010039622	1.6154383965017018	1.6154383965017018	1.668808822557895	0.9754243441282524	100	-1.4184722779207266	0.12525233047030343	78	ther	202	78
d35sub104	bin.202	6.987362513804125	1.3832075874094094	1.719123913094678	1.719123913094678	1.7311983932839627	0.9915253923503651	100	-0.031397277582304	0.008653336997071824	35	sub	104	35
d35ther112	bin.202	12.725336037580636	2.2206630503074316	1.4633234598156586	1.4633234598156586	1.5155863852269644	0.9933017331631243	100	-5.1193906330419185	0.20121984340152124	35	ther	112	35
d07ctrl032	bin.202	6.1125485382311515	0.8389392015617556	1.8216234158199491	1.8216234158199491	1.8340805388988344	0.9911693094432	100	-0.011308195733939902	0.004396485576078302	07	ctrl	032	7
d07ctrl038	bin.202	6.250441755793674	1.0255115896352203	1.9702127098244524	1.9702127098244524	1.9839344798551206	0.9923087395840071	100	-0.0038554792390829195	0.0018484943117657025	07	ctrl	038	7
d35ctrl097	bin.202	5.945857760602497	1.2079936275924266	1.7006006912902376	1.7006006912902376	1.7119263742173634	0.9951599846437348	100	-0.060694958208036554	0.014975638855263984	35	ctrl	097	35
d35sub102	bin.529	27.624466830425725	2.045688243750917	1.6043120704631582	1.6043120704631582	1.7302361834139488	0.9942576700930188	99.45	-24.18980301407608	0.3062115042713128	35	sub	102	35
d07ther059	bin.529	86.15542928201596	19.952613326617744	1.7962946648272704	1.7962946648272704	1.8284894655003718	0.9940142776787497	99.45	-15.395499050454923	0.10278931281201852	07	ther	059	7
