#Reads:	7178582
#Bases:	10623825941
#Max:	67547
#Min:	35
#Avg:	1479.9
#Median:	1290
#Mode:	1170
#Std_Dev:	1006.4
#Read Length Histogram:
#Length	reads	pct_reads	cum_reads	cum_pct_reads	bases	pct_bases	cum_bases	cum_pct_bases
27170	1	0.000%	526	0.007%	27179	0.000%	18796449	0.177%
27280	1	0.000%	525	0.007%	27289	0.000%	18769270	0.177%
27320	2	0.000%	524	0.007%	54645	0.001%	18741981	0.176%
27330	1	0.000%	522	0.007%	27338	0.000%	18687336	0.176%
27340	1	0.000%	521	0.007%	27347	0.000%	18659998	0.176%
27350	1	0.000%	520	0.007%	27356	0.000%	18632651	0.175%
27360	1	0.000%	519	0.007%	27366	0.000%	18605295	0.175%
27370	1	0.000%	518	0.007%	27376	0.000%	18577929	0.175%
27380	1	0.000%	517	0.007%	27381	0.000%	18550553	0.175%
27390	1	0.000%	516	0.007%	27390	0.000%	18523172	0.174%
27430	2	0.000%	515	0.007%	54866	0.001%	18495782	0.174%
27440	1	0.000%	513	0.007%	27440	0.000%	18440916	0.174%
27470	1	0.000%	512	0.007%	27475	0.000%	18413476	0.173%
27480	1	0.000%	511	0.007%	27485	0.000%	18386001	0.173%
27520	1	0.000%	510	0.007%	27521	0.000%	18358516	0.173%
27530	2	0.000%	509	0.007%	55077	0.001%	18330995	0.173%
27550	1	0.000%	507	0.007%	27554	0.000%	18275918	0.172%
27560	1	0.000%	506	0.007%	27563	0.000%	18248364	0.172%
27610	1	0.000%	505	0.007%	27611	0.000%	18220801	0.172%
27620	1	0.000%	504	0.007%	27623	0.000%	18193190	0.171%
27630	2	0.000%	503	0.007%	55267	0.001%	18165567	0.171%
27670	2	0.000%	501	0.007%	55349	0.001%	18110300	0.170%
27690	3	0.000%	499	0.007%	83081	0.001%	18054951	0.170%
27730	1	0.000%	496	0.007%	27735	0.000%	17971870	0.169%
27740	1	0.000%	495	0.007%	27749	0.000%	17944135	0.169%
27830	1	0.000%	494	0.007%	27839	0.000%	17916386	0.169%
27850	1	0.000%	493	0.007%	27853	0.000%	17888547	0.168%
27860	1	0.000%	492	0.007%	27868	0.000%	17860694	0.168%
27880	1	0.000%	491	0.007%	27884	0.000%	17832826	0.168%
27930	2	0.000%	490	0.007%	55867	0.001%	17804942	0.168%
27940	1	0.000%	488	0.007%	27942	0.000%	17749075	0.167%
27950	2	0.000%	487	0.007%	55909	0.001%	17721133	0.167%
27960	2	0.000%	485	0.007%	55933	0.001%	17665224	0.166%
27980	1	0.000%	483	0.007%	27987	0.000%	17609291	0.166%
27990	1	0.000%	482	0.007%	27998	0.000%	17581304	0.165%
28000	2	0.000%	481	0.007%	56009	0.001%	17553306	0.165%
28010	1	0.000%	479	0.007%	28010	0.000%	17497297	0.165%
28040	1	0.000%	478	0.007%	28043	0.000%	17469287	0.164%
28050	1	0.000%	477	0.007%	28056	0.000%	17441244	0.164%
28060	2	0.000%	476	0.007%	56133	0.001%	17413188	0.164%
28080	1	0.000%	474	0.007%	28081	0.000%	17357055	0.163%
28090	2	0.000%	473	0.007%	56186	0.001%	17328974	0.163%
28110	2	0.000%	471	0.007%	56235	0.001%	17272788	0.163%
28150	1	0.000%	469	0.007%	28159	0.000%	17216553	0.162%
28180	1	0.000%	468	0.007%	28182	0.000%	17188394	0.162%
28190	1	0.000%	467	0.007%	28197	0.000%	17160212	0.162%
28200	1	0.000%	466	0.006%	28206	0.000%	17132015	0.161%
28250	1	0.000%	465	0.006%	28255	0.000%	17103809	0.161%
28280	2	0.000%	464	0.006%	56562	0.001%	17075554	0.161%
28290	2	0.000%	462	0.006%	56588	0.001%	17018992	0.160%
28320	1	0.000%	460	0.006%	28327	0.000%	16962404	0.160%
28330	1	0.000%	459	0.006%	28334	0.000%	16934077	0.159%
28340	1	0.000%	458	0.006%	28340	0.000%	16905743	0.159%
28370	1	0.000%	457	0.006%	28370	0.000%	16877403	0.159%
28380	2	0.000%	456	0.006%	56766	0.001%	16849033	0.159%
28390	1	0.000%	454	0.006%	28395	0.000%	16792267	0.158%
28410	1	0.000%	453	0.006%	28410	0.000%	16763872	0.158%
28440	2	0.000%	452	0.006%	56890	0.001%	16735462	0.158%
28480	2	0.000%	450	0.006%	56967	0.001%	16678572	0.157%
28510	1	0.000%	448	0.006%	28512	0.000%	16621605	0.156%
28540	1	0.000%	447	0.006%	28545	0.000%	16593093	0.156%
28550	1	0.000%	446	0.006%	28558	0.000%	16564548	0.156%
28590	2	0.000%	445	0.006%	57185	0.001%	16535990	0.156%
28600	2	0.000%	443	0.006%	57215	0.001%	16478805	0.155%
28610	1	0.000%	441	0.006%	28612	0.000%	16421590	0.155%
28640	1	0.000%	440	0.006%	28643	0.000%	16392978	0.154%
28670	1	0.000%	439	0.006%	28676	0.000%	16364335	0.154%
28690	1	0.000%	438	0.006%	28697	0.000%	16335659	0.154%
28720	1	0.000%	437	0.006%	28721	0.000%	16306962	0.153%
28730	1	0.000%	436	0.006%	28739	0.000%	16278241	0.153%
28740	1	0.000%	435	0.006%	28742	0.000%	16249502	0.153%
28760	2	0.000%	434	0.006%	57529	0.001%	16220760	0.153%
28860	1	0.000%	432	0.006%	28864	0.000%	16163231	0.152%
28890	1	0.000%	431	0.006%	28892	0.000%	16134367	0.152%
28900	1	0.000%	430	0.006%	28902	0.000%	16105475	0.152%
28950	2	0.000%	429	0.006%	57913	0.001%	16076573	0.151%
28980	2	0.000%	427	0.006%	57969	0.001%	16018660	0.151%
29000	2	0.000%	425	0.006%	58010	0.001%	15960691	0.150%
29090	1	0.000%	423	0.006%	29092	0.000%	15902681	0.150%
29110	1	0.000%	422	0.006%	29119	0.000%	15873589	0.149%
29120	1	0.000%	421	0.006%	29125	0.000%	15844470	0.149%
29150	1	0.000%	420	0.006%	29155	0.000%	15815345	0.149%
29190	2	0.000%	419	0.006%	58386	0.001%	15786190	0.149%
29200	1	0.000%	417	0.006%	29203	0.000%	15727804	0.148%
29230	1	0.000%	416	0.006%	29232	0.000%	15698601	0.148%
29260	1	0.000%	415	0.006%	29262	0.000%	15669369	0.147%
29270	1	0.000%	414	0.006%	29278	0.000%	15640107	0.147%
29300	1	0.000%	413	0.006%	29301	0.000%	15610829	0.147%
29350	1	0.000%	412	0.006%	29352	0.000%	15581528	0.147%
29360	2	0.000%	411	0.006%	58735	0.001%	15552176	0.146%
29380	1	0.000%	409	0.006%	29382	0.000%	15493441	0.146%
29450	1	0.000%	408	0.006%	29450	0.000%	15464059	0.146%
29480	1	0.000%	407	0.006%	29480	0.000%	15434609	0.145%
29490	2	0.000%	406	0.006%	58988	0.001%	15405129	0.145%
29520	2	0.000%	404	0.006%	59053	0.001%	15346141	0.144%
29530	1	0.000%	402	0.006%	29532	0.000%	15287088	0.144%
29540	1	0.000%	401	0.006%	29545	0.000%	15257556	0.144%
29560	1	0.000%	400	0.006%	29563	0.000%	15228011	0.143%
29630	2	0.000%	399	0.006%	59272	0.001%	15198448	0.143%
29680	1	0.000%	397	0.006%	29683	0.000%	15139176	0.143%
29730	1	0.000%	396	0.006%	29731	0.000%	15109493	0.142%
29740	1	0.000%	395	0.006%	29741	0.000%	15079762	0.142%
29750	1	0.000%	394	0.005%	29758	0.000%	15050021	0.142%
29820	1	0.000%	393	0.005%	29823	0.000%	15020263	0.141%
29830	1	0.000%	392	0.005%	29830	0.000%	14990440	0.141%
29870	1	0.000%	391	0.005%	29876	0.000%	14960610	0.141%
29920	1	0.000%	390	0.005%	29926	0.000%	14930734	0.141%
29930	1	0.000%	389	0.005%	29934	0.000%	14900808	0.140%
29970	2	0.000%	388	0.005%	59954	0.001%	14870874	0.140%
29990	1	0.000%	386	0.005%	29992	0.000%	14810920	0.139%
30000	1	0.000%	385	0.005%	30008	0.000%	14780928	0.139%
30040	1	0.000%	384	0.005%	30045	0.000%	14750920	0.139%
30070	1	0.000%	383	0.005%	30070	0.000%	14720875	0.139%
30110	3	0.000%	382	0.005%	90342	0.001%	14690805	0.138%
30160	1	0.000%	379	0.005%	30161	0.000%	14600463	0.137%
30170	2	0.000%	378	0.005%	60347	0.001%	14570302	0.137%
30200	1	0.000%	376	0.005%	30207	0.000%	14509955	0.137%
30230	1	0.000%	375	0.005%	30238	0.000%	14479748	0.136%
30240	2	0.000%	374	0.005%	60484	0.001%	14449510	0.136%
30320	1	0.000%	372	0.005%	30320	0.000%	14389026	0.135%
30330	1	0.000%	371	0.005%	30337	0.000%	14358706	0.135%
30350	2	0.000%	370	0.005%	60712	0.001%	14328369	0.135%
30410	1	0.000%	368	0.005%	30417	0.000%	14267657	0.134%
30420	1	0.000%	367	0.005%	30426	0.000%	14237240	0.134%
30510	1	0.000%	366	0.005%	30519	0.000%	14206814	0.134%
30520	1	0.000%	365	0.005%	30526	0.000%	14176295	0.133%
30560	1	0.000%	364	0.005%	30561	0.000%	14145769	0.133%
30570	1	0.000%	363	0.005%	30571	0.000%	14115208	0.133%
30600	1	0.000%	362	0.005%	30601	0.000%	14084637	0.133%
30670	1	0.000%	361	0.005%	30679	0.000%	14054036	0.132%
30730	1	0.000%	360	0.005%	30735	0.000%	14023357	0.132%
30750	1	0.000%	359	0.005%	30752	0.000%	13992622	0.132%
30760	1	0.000%	358	0.005%	30763	0.000%	13961870	0.131%
30770	1	0.000%	357	0.005%	30776	0.000%	13931107	0.131%
30850	1	0.000%	356	0.005%	30859	0.000%	13900331	0.131%
30900	1	0.000%	355	0.005%	30904	0.000%	13869472	0.131%
30920	1	0.000%	354	0.005%	30923	0.000%	13838568	0.130%
30970	1	0.000%	353	0.005%	30971	0.000%	13807645	0.130%
30990	1	0.000%	352	0.005%	30992	0.000%	13776674	0.130%
31050	1	0.000%	351	0.005%	31052	0.000%	13745682	0.129%
31120	1	0.000%	350	0.005%	31128	0.000%	13714630	0.129%
31130	1	0.000%	349	0.005%	31130	0.000%	13683502	0.129%
31150	1	0.000%	348	0.005%	31150	0.000%	13652372	0.129%
31170	1	0.000%	347	0.005%	31178	0.000%	13621222	0.128%
31190	1	0.000%	346	0.005%	31190	0.000%	13590044	0.128%
31210	2	0.000%	345	0.005%	62432	0.001%	13558854	0.128%
31260	1	0.000%	343	0.005%	31260	0.000%	13496422	0.127%
31310	1	0.000%	342	0.005%	31316	0.000%	13465162	0.127%
31360	1	0.000%	341	0.005%	31364	0.000%	13433846	0.126%
31370	1	0.000%	340	0.005%	31378	0.000%	13402482	0.126%
31400	1	0.000%	339	0.005%	31402	0.000%	13371104	0.126%
31410	1	0.000%	338	0.005%	31418	0.000%	13339702	0.126%
31430	1	0.000%	337	0.005%	31434	0.000%	13308284	0.125%
31440	1	0.000%	336	0.005%	31448	0.000%	13276850	0.125%
31460	1	0.000%	335	0.005%	31467	0.000%	13245402	0.125%
31470	1	0.000%	334	0.005%	31478	0.000%	13213935	0.124%
31540	1	0.000%	333	0.005%	31542	0.000%	13182457	0.124%
31550	1	0.000%	332	0.005%	31554	0.000%	13150915	0.124%
31560	2	0.000%	331	0.005%	63135	0.001%	13119361	0.123%
31600	1	0.000%	329	0.005%	31600	0.000%	13056226	0.123%
31620	1	0.000%	328	0.005%	31623	0.000%	13024626	0.123%
31630	1	0.000%	327	0.005%	31633	0.000%	12993003	0.122%
31680	1	0.000%	326	0.005%	31683	0.000%	12961370	0.122%
31710	1	0.000%	325	0.005%	31718	0.000%	12929687	0.122%
31770	2	0.000%	324	0.005%	63546	0.001%	12897969	0.121%
31820	2	0.000%	322	0.004%	63647	0.001%	12834423	0.121%
31830	1	0.000%	320	0.004%	31831	0.000%	12770776	0.120%
31840	1	0.000%	319	0.004%	31846	0.000%	12738945	0.120%
31860	1	0.000%	318	0.004%	31862	0.000%	12707099	0.120%
31890	1	0.000%	317	0.004%	31897	0.000%	12675237	0.119%
31900	1	0.000%	316	0.004%	31905	0.000%	12643340	0.119%
31940	1	0.000%	315	0.004%	31945	0.000%	12611435	0.119%
32060	1	0.000%	314	0.004%	32062	0.000%	12579490	0.118%
32080	1	0.000%	313	0.004%	32084	0.000%	12547428	0.118%
32100	1	0.000%	312	0.004%	32100	0.000%	12515344	0.118%
32110	2	0.000%	311	0.004%	64228	0.001%	12483244	0.118%
32130	1	0.000%	309	0.004%	32133	0.000%	12419016	0.117%
32150	1	0.000%	308	0.004%	32158	0.000%	12386883	0.117%
32180	1	0.000%	307	0.004%	32184	0.000%	12354725	0.116%
32200	1	0.000%	306	0.004%	32209	0.000%	12322541	0.116%
32330	1	0.000%	305	0.004%	32331	0.000%	12290332	0.116%
32350	1	0.000%	304	0.004%	32352	0.000%	12258001	0.115%
32360	1	0.000%	303	0.004%	32368	0.000%	12225649	0.115%
32380	1	0.000%	302	0.004%	32383	0.000%	12193281	0.115%
32390	2	0.000%	301	0.004%	64793	0.001%	12160898	0.114%
32420	2	0.000%	299	0.004%	64852	0.001%	12096105	0.114%
32430	1	0.000%	297	0.004%	32434	0.000%	12031253	0.113%
32450	1	0.000%	296	0.004%	32450	0.000%	11998819	0.113%
32480	1	0.000%	295	0.004%	32484	0.000%	11966369	0.113%
32520	1	0.000%	294	0.004%	32524	0.000%	11933885	0.112%
32560	1	0.000%	293	0.004%	32565	0.000%	11901361	0.112%
32570	1	0.000%	292	0.004%	32576	0.000%	11868796	0.112%
32580	1	0.000%	291	0.004%	32582	0.000%	11836220	0.111%
32620	1	0.000%	290	0.004%	32626	0.000%	11803638	0.111%
32630	1	0.000%	289	0.004%	32637	0.000%	11771012	0.111%
32640	1	0.000%	288	0.004%	32640	0.000%	11738375	0.110%
32680	1	0.000%	287	0.004%	32688	0.000%	11705735	0.110%
32740	2	0.000%	286	0.004%	65490	0.001%	11673047	0.110%
32800	1	0.000%	284	0.004%	32805	0.000%	11607557	0.109%
32810	1	0.000%	283	0.004%	32812	0.000%	11574752	0.109%
32880	1	0.000%	282	0.004%	32882	0.000%	11541940	0.109%
32890	1	0.000%	281	0.004%	32897	0.000%	11509058	0.108%
32930	1	0.000%	280	0.004%	32933	0.000%	11476161	0.108%
32980	1	0.000%	279	0.004%	32987	0.000%	11443228	0.108%
33030	1	0.000%	278	0.004%	33032	0.000%	11410241	0.107%
33060	2	0.000%	277	0.004%	66133	0.001%	11377209	0.107%
33090	1	0.000%	275	0.004%	33093	0.000%	11311076	0.106%
33110	1	0.000%	274	0.004%	33119	0.000%	11277983	0.106%
33120	1	0.000%	273	0.004%	33121	0.000%	11244864	0.106%
33160	1	0.000%	272	0.004%	33164	0.000%	11211743	0.106%
33200	1	0.000%	271	0.004%	33200	0.000%	11178579	0.105%
33230	1	0.000%	270	0.004%	33233	0.000%	11145379	0.105%
33240	1	0.000%	269	0.004%	33245	0.000%	11112146	0.105%
33260	1	0.000%	268	0.004%	33265	0.000%	11078901	0.104%
33320	1	0.000%	267	0.004%	33320	0.000%	11045636	0.104%
33360	1	0.000%	266	0.004%	33360	0.000%	11012316	0.104%
33420	3	0.000%	265	0.004%	100280	0.001%	10978956	0.103%
33450	1	0.000%	262	0.004%	33454	0.000%	10878676	0.102%
33480	1	0.000%	261	0.004%	33488	0.000%	10845222	0.102%
33520	1	0.000%	260	0.004%	33524	0.000%	10811734	0.102%
33540	1	0.000%	259	0.004%	33545	0.000%	10778210	0.101%
33580	1	0.000%	258	0.004%	33584	0.000%	10744665	0.101%
33630	1	0.000%	257	0.004%	33630	0.000%	10711081	0.101%
33650	1	0.000%	256	0.004%	33658	0.000%	10677451	0.101%
33660	1	0.000%	255	0.004%	33666	0.000%	10643793	0.100%
33700	1	0.000%	254	0.004%	33708	0.000%	10610127	0.100%
33740	1	0.000%	253	0.004%	33742	0.000%	10576419	0.100%
33870	1	0.000%	252	0.004%	33871	0.000%	10542677	0.099%
33960	1	0.000%	251	0.003%	33962	0.000%	10508806	0.099%
34000	1	0.000%	250	0.003%	34004	0.000%	10474844	0.099%
34010	1	0.000%	249	0.003%	34011	0.000%	10440840	0.098%
34040	2	0.000%	248	0.003%	68090	0.001%	10406829	0.098%
34080	1	0.000%	246	0.003%	34087	0.000%	10338739	0.097%
34140	1	0.000%	245	0.003%	34143	0.000%	10304652	0.097%
34200	1	0.000%	244	0.003%	34204	0.000%	10270509	0.097%
34250	1	0.000%	243	0.003%	34250	0.000%	10236305	0.096%
34260	1	0.000%	242	0.003%	34261	0.000%	10202055	0.096%
34270	1	0.000%	241	0.003%	34275	0.000%	10167794	0.096%
34320	1	0.000%	240	0.003%	34325	0.000%	10133519	0.095%
34330	1	0.000%	239	0.003%	34334	0.000%	10099194	0.095%
34340	1	0.000%	238	0.003%	34347	0.000%	10064860	0.095%
34350	1	0.000%	237	0.003%	34356	0.000%	10030513	0.094%
34450	1	0.000%	236	0.003%	34452	0.000%	9996157	0.094%
34510	1	0.000%	235	0.003%	34517	0.000%	9961705	0.094%
34530	1	0.000%	234	0.003%	34538	0.000%	9927188	0.093%
34560	1	0.000%	233	0.003%	34569	0.000%	9892650	0.093%
34580	1	0.000%	232	0.003%	34582	0.000%	9858081	0.093%
34630	1	0.000%	231	0.003%	34634	0.000%	9823499	0.092%
34690	1	0.000%	230	0.003%	34699	0.000%	9788865	0.092%
34720	1	0.000%	229	0.003%	34728	0.000%	9754166	0.092%
34750	1	0.000%	228	0.003%	34758	0.000%	9719438	0.091%
34780	1	0.000%	227	0.003%	34789	0.000%	9684680	0.091%
34790	1	0.000%	226	0.003%	34794	0.000%	9649891	0.091%
34800	1	0.000%	225	0.003%	34807	0.000%	9615097	0.091%
34970	1	0.000%	224	0.003%	34971	0.000%	9580290	0.090%
34980	2	0.000%	223	0.003%	69963	0.001%	9545319	0.090%
35020	1	0.000%	221	0.003%	35028	0.000%	9475356	0.089%
35100	1	0.000%	220	0.003%	35109	0.000%	9440328	0.089%
35180	1	0.000%	219	0.003%	35180	0.000%	9405219	0.089%
35210	1	0.000%	218	0.003%	35210	0.000%	9370039	0.088%
35230	1	0.000%	217	0.003%	35231	0.000%	9334829	0.088%
35270	1	0.000%	216	0.003%	35279	0.000%	9299598	0.088%
35390	2	0.000%	215	0.003%	70789	0.001%	9264319	0.087%
35500	1	0.000%	213	0.003%	35505	0.000%	9193530	0.087%
35790	1	0.000%	212	0.003%	35799	0.000%	9158025	0.086%
35810	1	0.000%	211	0.003%	35812	0.000%	9122226	0.086%
35830	1	0.000%	210	0.003%	35831	0.000%	9086414	0.086%
35840	1	0.000%	209	0.003%	35845	0.000%	9050583	0.085%
35900	1	0.000%	208	0.003%	35909	0.000%	9014738	0.085%
35960	1	0.000%	207	0.003%	35961	0.000%	8978829	0.085%
36020	1	0.000%	206	0.003%	36020	0.000%	8942868	0.084%
36050	1	0.000%	205	0.003%	36059	0.000%	8906848	0.084%
36130	1	0.000%	204	0.003%	36138	0.000%	8870789	0.083%
36150	2	0.000%	203	0.003%	72309	0.001%	8834651	0.083%
36170	2	0.000%	201	0.003%	72348	0.001%	8762342	0.082%
36220	1	0.000%	199	0.003%	36220	0.000%	8689994	0.082%
36400	1	0.000%	198	0.003%	36403	0.000%	8653774	0.081%
36440	1	0.000%	197	0.003%	36443	0.000%	8617371	0.081%
36480	1	0.000%	196	0.003%	36487	0.000%	8580928	0.081%
36490	1	0.000%	195	0.003%	36494	0.000%	8544441	0.080%
36600	1	0.000%	194	0.003%	36605	0.000%	8507947	0.080%
36630	1	0.000%	193	0.003%	36636	0.000%	8471342	0.080%
36660	2	0.000%	192	0.003%	73336	0.001%	8434706	0.079%
36670	1	0.000%	190	0.003%	36674	0.000%	8361370	0.079%
36680	1	0.000%	189	0.003%	36682	0.000%	8324696	0.078%
36700	1	0.000%	188	0.003%	36707	0.000%	8288014	0.078%
36710	1	0.000%	187	0.003%	36711	0.000%	8251307	0.078%
36770	1	0.000%	186	0.003%	36772	0.000%	8214596	0.077%
36900	1	0.000%	185	0.003%	36903	0.000%	8177824	0.077%
36960	1	0.000%	184	0.003%	36966	0.000%	8140921	0.077%
37010	1	0.000%	183	0.003%	37012	0.000%	8103955	0.076%
37030	1	0.000%	182	0.003%	37036	0.000%	8066943	0.076%
37050	1	0.000%	181	0.003%	37050	0.000%	8029907	0.076%
37210	1	0.000%	180	0.003%	37217	0.000%	7992857	0.075%
37230	1	0.000%	179	0.002%	37235	0.000%	7955640	0.075%
37250	1	0.000%	178	0.002%	37254	0.000%	7918405	0.075%
37320	1	0.000%	177	0.002%	37327	0.000%	7881151	0.074%
37360	1	0.000%	176	0.002%	37360	0.000%	7843824	0.074%
37480	1	0.000%	175	0.002%	37485	0.000%	7806464	0.073%
37500	1	0.000%	174	0.002%	37507	0.000%	7768979	0.073%
37540	1	0.000%	173	0.002%	37546	0.000%	7731472	0.073%
37610	1	0.000%	172	0.002%	37612	0.000%	7693926	0.072%
37770	1	0.000%	171	0.002%	37773	0.000%	7656314	0.072%
37810	1	0.000%	170	0.002%	37813	0.000%	7618541	0.072%
37840	1	0.000%	169	0.002%	37840	0.000%	7580728	0.071%
37860	1	0.000%	168	0.002%	37868	0.000%	7542888	0.071%
37910	1	0.000%	167	0.002%	37918	0.000%	7505020	0.071%
37990	1	0.000%	166	0.002%	37995	0.000%	7467102	0.070%
38040	1	0.000%	165	0.002%	38042	0.000%	7429107	0.070%
38060	1	0.000%	164	0.002%	38067	0.000%	7391065	0.070%
38070	1	0.000%	163	0.002%	38073	0.000%	7352998	0.069%
38110	2	0.000%	162	0.002%	76227	0.001%	7314925	0.069%
38190	1	0.000%	160	0.002%	38195	0.000%	7238698	0.068%
38290	2	0.000%	159	0.002%	76589	0.001%	7200503	0.068%
38320	1	0.000%	157	0.002%	38327	0.000%	7123914	0.067%
38370	1	0.000%	156	0.002%	38374	0.000%	7085587	0.067%
38420	1	0.000%	155	0.002%	38426	0.000%	7047213	0.066%
38650	1	0.000%	154	0.002%	38651	0.000%	7008787	0.066%
38700	1	0.000%	153	0.002%	38705	0.000%	6970136	0.066%
38730	1	0.000%	152	0.002%	38738	0.000%	6931431	0.065%
38750	1	0.000%	151	0.002%	38759	0.000%	6892693	0.065%
38810	1	0.000%	150	0.002%	38815	0.000%	6853934	0.065%
38830	1	0.000%	149	0.002%	38838	0.000%	6815119	0.064%
38890	2	0.000%	148	0.002%	77783	0.001%	6776281	0.064%
38900	1	0.000%	146	0.002%	38904	0.000%	6698498	0.063%
39030	1	0.000%	145	0.002%	39031	0.000%	6659594	0.063%
39110	1	0.000%	144	0.002%	39117	0.000%	6620563	0.062%
39120	1	0.000%	143	0.002%	39129	0.000%	6581446	0.062%
39140	1	0.000%	142	0.002%	39148	0.000%	6542317	0.062%
39260	2	0.000%	141	0.002%	78527	0.001%	6503169	0.061%
39450	1	0.000%	139	0.002%	39453	0.000%	6424642	0.060%
39460	1	0.000%	138	0.002%	39464	0.000%	6385189	0.060%
39470	1	0.000%	137	0.002%	39477	0.000%	6345725	0.060%
39480	1	0.000%	136	0.002%	39486	0.000%	6306248	0.059%
39530	1	0.000%	135	0.002%	39530	0.000%	6266762	0.059%
39590	1	0.000%	134	0.002%	39591	0.000%	6227232	0.059%
39660	1	0.000%	133	0.002%	39662	0.000%	6187641	0.058%
39790	1	0.000%	132	0.002%	39795	0.000%	6147979	0.058%
39810	1	0.000%	131	0.002%	39819	0.000%	6108184	0.057%
39900	2	0.000%	130	0.002%	79816	0.001%	6068365	0.057%
39980	1	0.000%	128	0.002%	39986	0.000%	5988549	0.056%
40010	1	0.000%	127	0.002%	40013	0.000%	5948563	0.056%
40020	1	0.000%	126	0.002%	40024	0.000%	5908550	0.056%
40090	1	0.000%	125	0.002%	40096	0.000%	5868526	0.055%
40290	1	0.000%	124	0.002%	40298	0.000%	5828430	0.055%
40300	1	0.000%	123	0.002%	40307	0.000%	5788132	0.054%
40310	1	0.000%	122	0.002%	40319	0.000%	5747825	0.054%
40460	1	0.000%	121	0.002%	40465	0.000%	5707506	0.054%
40530	1	0.000%	120	0.002%	40535	0.000%	5667041	0.053%
40550	1	0.000%	119	0.002%	40552	0.000%	5626506	0.053%
40660	1	0.000%	118	0.002%	40667	0.000%	5585954	0.053%
40740	1	0.000%	117	0.002%	40740	0.000%	5545287	0.052%
40780	1	0.000%	116	0.002%	40788	0.000%	5504547	0.052%
40800	1	0.000%	115	0.002%	40806	0.000%	5463759	0.051%
40830	1	0.000%	114	0.002%	40839	0.000%	5422953	0.051%
40910	1	0.000%	113	0.002%	40917	0.000%	5382114	0.051%
40970	1	0.000%	112	0.002%	40971	0.000%	5341197	0.050%
41020	1	0.000%	111	0.002%	41020	0.000%	5300226	0.050%
41250	1	0.000%	110	0.002%	41259	0.000%	5259206	0.050%
41310	1	0.000%	109	0.002%	41313	0.000%	5217947	0.049%
41750	1	0.000%	108	0.002%	41755	0.000%	5176634	0.049%
41760	1	0.000%	107	0.001%	41769	0.000%	5134879	0.048%
41770	1	0.000%	106	0.001%	41773	0.000%	5093110	0.048%
41820	1	0.000%	105	0.001%	41825	0.000%	5051337	0.048%
41870	1	0.000%	104	0.001%	41871	0.000%	5009512	0.047%
41950	1	0.000%	103	0.001%	41956	0.000%	4967641	0.047%
41970	1	0.000%	102	0.001%	41977	0.000%	4925685	0.046%
42040	1	0.000%	101	0.001%	42047	0.000%	4883708	0.046%
42050	1	0.000%	100	0.001%	42055	0.000%	4841661	0.046%
42070	1	0.000%	99	0.001%	42072	0.000%	4799606	0.045%
42220	1	0.000%	98	0.001%	42225	0.000%	4757534	0.045%
42330	1	0.000%	97	0.001%	42330	0.000%	4715309	0.044%
42530	1	0.000%	96	0.001%	42530	0.000%	4672979	0.044%
42710	1	0.000%	95	0.001%	42714	0.000%	4630449	0.044%
42780	1	0.000%	94	0.001%	42781	0.000%	4587735	0.043%
42790	1	0.000%	93	0.001%	42791	0.000%	4544954	0.043%
43090	1	0.000%	92	0.001%	43097	0.000%	4502163	0.042%
43200	1	0.000%	91	0.001%	43207	0.000%	4459066	0.042%
43250	1	0.000%	90	0.001%	43259	0.000%	4415859	0.042%
43310	1	0.000%	89	0.001%	43315	0.000%	4372600	0.041%
43510	1	0.000%	88	0.001%	43517	0.000%	4329285	0.041%
43630	1	0.000%	87	0.001%	43632	0.000%	4285768	0.040%
43730	1	0.000%	86	0.001%	43736	0.000%	4242136	0.040%
43750	2	0.000%	85	0.001%	87516	0.001%	4198400	0.040%
43800	2	0.000%	83	0.001%	87618	0.001%	4110884	0.039%
44000	1	0.000%	81	0.001%	44005	0.000%	4023266	0.038%
44190	1	0.000%	80	0.001%	44195	0.000%	3979261	0.037%
44370	1	0.000%	79	0.001%	44371	0.000%	3935066	0.037%
44390	2	0.000%	78	0.001%	88792	0.001%	3890695	0.037%
44450	2	0.000%	76	0.001%	88914	0.001%	3801903	0.036%
44540	1	0.000%	74	0.001%	44543	0.000%	3712989	0.035%
44940	1	0.000%	73	0.001%	44940	0.000%	3668446	0.035%
44980	1	0.000%	72	0.001%	44980	0.000%	3623506	0.034%
45140	1	0.000%	71	0.001%	45149	0.000%	3578526	0.034%
45370	1	0.000%	70	0.001%	45371	0.000%	3533377	0.033%
45620	1	0.000%	69	0.001%	45623	0.000%	3488006	0.033%
45830	1	0.000%	68	0.001%	45837	0.000%	3442383	0.032%
45940	1	0.000%	67	0.001%	45945	0.000%	3396546	0.032%
46010	1	0.000%	66	0.001%	46013	0.000%	3350601	0.032%
46040	1	0.000%	65	0.001%	46045	0.000%	3304588	0.031%
46130	1	0.000%	64	0.001%	46136	0.000%	3258543	0.031%
46170	1	0.000%	63	0.001%	46174	0.000%	3212407	0.030%
46220	1	0.000%	62	0.001%	46222	0.000%	3166233	0.030%
46360	2	0.000%	61	0.001%	92732	0.001%	3120011	0.029%
46390	1	0.000%	59	0.001%	46393	0.000%	3027279	0.028%
46610	1	0.000%	58	0.001%	46616	0.000%	2980886	0.028%
46630	1	0.000%	57	0.001%	46639	0.000%	2934270	0.028%
